Chain,Location Number,Location ID,Address,City,State/ Province,Postal Code,Latitude,Longitude,Phone,Tier
A Wireless,0919,A Wireless0919,2541 N Pleasantburg Dr,Greenville,SC,29609,34.8883670,-82.3846660,8644120802,C
A Wireless,0921,A Wireless0921,10092 Charlotte Hwy,Indian Land,SC,29707,35.0124970,-80.8514250,,C
A Wireless,0922,A Wireless0922,1765 South lake Drive,Lexington,SC,29073,33.9136850,-81.2259670,8038082200,C
A Wireless,0923,A Wireless0923,4859 Old York Rd,Rock Hill,SC,29732,34.9808920,-81.0883020,8039800003,C
A Wireless,0924,A Wireless0924,922 E Liberty St,York,SC,29745,34.9856940,-81.2166970,8036286066,C
Best Buy,1120,Best Buy1120,1987 Sam Rittenberg Boulevard,Charleston,SC,29407,32.7950290,-80.0274910,8437634338,C
Best Buy,1428,Best Buy1428,321 AZALEA SQUARE BLVD,SUMMERVILLE,SC,29483,33.0185040,-80.1756480,8434865066,C
Best Buy,1466,Best Buy1466,5135 SUNSET BLVD,LEXINGTON,SC,29072,34.0052520,-81.1951710,8039570590,C
Best Buy,1515,Best Buy1515,10136 Two Notch Rd Ste109B,Columbia,SC,29229,34.1161423,-80.8803329,8034626339,C
Home Depot,6918,Home Depot6918,6607 CALHOUN MEMORIAL HW,EASLEY,SC,29640,34.7999370,-82.6325610,8643060137,C
Home Depot,8580,Home Depot8580,3051 WEST RADIO DRIVE,FLORENCE,SC,29501,34.1880550,-79.8367700,8436612597,C
Home Depot,8913,Home Depot8913,1116 US HWY 521,LANCASTER,SC,29720,34.7034990,-80.7573680,8032869700,C
Target,1182,Target1182,1112 Woodruff Rd,Greenville,SC,29607,34.8304270,-82.3088000,8642863689,C
Target,1198,Target1198,3519 Clemson Blvd,Anderson,SC,29621,34.5495650,-82.6746080,8642249772,C
Target,1199,Target1199,134 Harbison Blvd,Columbia,SC,29212,34.0677250,-81.1660590,8037490869,C
Target,1298,Target1298,1050 Fording Island Rd,Bluffton,SC,29910,32.2568610,-80.8499900,8438153321,C
Target,1310,Target1310,2545 Whiskey Rd,Aiken,SC,29803,33.5031910,-81.7074300,8036442721,C
Target,1319,Target1319,10204 Two Notch Rd,Columbia,SC,29229,34.1199650,-80.8780100,8034194086,C
Target,1349,Target1349,8199 WH Abernathy Pkwy,Spartanburg,SC,29301,34.9495670,-81.9320480,8645741211,C
Target,1371,Target1371,1900 Springsteen Rd,Rock Hill,SC,29730,34.9390770,-80.9800360,8039853040,C
Target,1391,Target1391,2070 Sam Rittenberg Blvd,Charleston,SC,29407,32.7925960,-80.0305830,8437630756,C
Target,1452,Target1452,2791 David H McLeod Blvd,Florence,SC,29501,34.1893570,-79.8327860,8436676731,C
Target,1493,Target1493,450 Azalea Sqr Blvd,Summerville,SC,29483,33.0185040,-80.1756480,8438320429,C
Target,1529,Target1529,1300 Long Grove Dr,Mt Pleasant,SC,29464,32.8235950,-79.8204270,8433881973,C
Target,1829,Target1829,7250 Rivers Ave,N Charleston,SC,29406,32.9311140,-80.0358940,8435534691,C
Target,1870,Target1870,694 Fairview Rd,Simpsonville,SC,29680,34.7049620,-82.2579640,8649637251,C
Target,1923,Target1923,6090-A Garners Ferry Rd,Columbia,SC,29209,33.9824670,-80.9652290,8036470168,C
Target,1937,Target1937,6025 Wade Hampton Blvd,Taylors,SC,29687,34.9357410,-82.2771670,8648018128,C
Target,2277,Target2277,5119 Sunset Blvd,Lexington,SC,29072,34.0064620,-81.1944790,8035202858,C
Target,2742,Target2742,140 Sayebrook Pkwy,Myrtle Beach,SC,29588,33.6540710,-78.9827700,8432946571,C
Target,963,Target963,1150 Seaboard St,Myrtle Beach,SC,29577,33.7131260,-78.8936890,8439466998,C
Verizon Wireless,12511,Verizon Wireless12511,365 Harrison Bridge Rd,Simpsonville,SC,29680,34.7051020,-82.2554670,8649638762,C
Verizon Wireless,12913,Verizon Wireless12913,551 Seaboard St,Myrtle Beach,SC,29577,33.7053250,-78.9117060,8434456101,C
Verizon Wireless,13332,Verizon Wireless13332,121 Angus St,Summerville,SC,29483,33.0339150,-80.1594070,8436950506,C
Verizon Wireless,14992,Verizon Wireless14992,156 S Aiken Ln Ste 200,Aiken,SC,29803,33.5197260,-81.7169800,8035020155,C
Verizon Wireless,15153,Verizon Wireless15153,7351 Rivers Ave,North Charleston,SC,29406,32.9354040,-80.0389390,8435697313,C
Verizon Wireless,16334,Verizon Wireless16334,2411 David H McLeod Blvd,Florence,SC,29501,34.1893880,-79.8256760,8436730300,C
Verizon Wireless,19334,Verizon Wireless19334,1101 Montague Ave Ext #72,Greenwood,SC,29649,34.2109240,-82.1774120,8642234445,C
Verizon Wireless,19753,Verizon Wireless19753,10110 Two Notch Rd,Columbia,SC,29223,34.1153030,-80.8862000,8034192585,C
Verizon Wireless,21754,Verizon Wireless21754,1227 Sandifer Blvd Keowee Village Shopping Center,Seneca,SC,29678,34.6926170,-82.9821640,8648822345,C
Verizon Wireless,24353,Verizon Wireless24353,5596 Sunset Blvd,Lexington,SC,29072,33.9944500,-81.2268600,8038082009,C
Verizon Wireless,24854,Verizon Wireless24854,119 E Blackstock Rd,Spartanburg,SC,29301,34.9340740,-81.9892580,8645764044,C
Verizon Wireless,25474,Verizon Wireless25474,2399 E Main St,Spartanburg,SC,29307,34.9773080,-81.8753080,8645793077,C
Verizon Wireless,25764,Verizon Wireless25764,1314 Fording Island Rd,Bluffton,SC,29910,32.2445450,-80.8280180,8438154040,C
Verizon Wireless,26915,Verizon Wireless26915,4 Market Point Dr,Greenville,SC,29607,34.8258740,-82.2996440,8642549399,C
Verizon Wireless,26931,Verizon Wireless26931,253 Church St,Georgetown,SC,29440,33.3670350,-79.2708920,8435462868,C
Verizon Wireless,26933,Verizon Wireless26933,107 Express Ln,Darlington,SC,29532,34.2830240,-79.8581390,8433953060,C
Verizon Wireless,27012,Verizon Wireless27012,1690 Knox Ave,North Augusta,SC,29841,33.5109230,-81.9578580,8038190866,C
Verizon Wireless,28176,Verizon Wireless28176,481 N Hwy 52,Moncks Corner,SC,29461,33.2083770,-79.9832050,8437610087,C
Verizon Wireless,28236,Verizon Wireless28236,2031 Sam Rittenberg Blvd,Charleston,SC,29407,32.7926940,-80.0291600,8438525252,C
Verizon Wireless,28377,Verizon Wireless28377,264 Robert Smalls Pkwy,Beaufort,SC,29906,32.4280130,-80.7243880,8435213039,C
Verizon Wireless,28396,Verizon Wireless28396,605 Highway 17 N,North Myrtle Beach,SC,29582,33.8334080,-78.6737220,8432800892,C
Verizon Wireless,28840,Verizon Wireless28840,6031 Wade Hampton Blvd,Taylors,SC,29687,34.9356070,-82.2773740,8648480804,C
Verizon Wireless,29099,Verizon Wireless29099,1275 Broad St,Sumter,SC,29150,33.9575160,-80.3870160,8039058000,C
Verizon Wireless,29162,Verizon Wireless29162,1107 Highway 9 Byp W,Lancaster,SC,29720,34.7337810,-80.7934660,8032832220,C
Verizon Wireless,29280,Verizon Wireless29280,2143 Mana Ct,Rock Hill,SC,29730,34.9390460,-80.9691350,8033277620,C
Verizon Wireless,29782,Verizon Wireless29782,3513 Clemson Blvd,Anderson,SC,29621,34.5506360,-82.6770630,8642254626,C
Verizon Wireless,30190,Verizon Wireless30190,2034 Bells Hwy,Walterboro,SC,29488,32.9321260,-80.6930950,8435381651,C
Verizon Wireless,35208,Verizon Wireless35208,1207 Knox Ave,North Augusta,SC,29841,33.5018800,-81.9587710,8038190866,C
Verizon Wireless,35527,Verizon Wireless35527,1901 N Highway 17 Suite 101,Mt Pleasant,SC,29464,32.8318390,-79.8282690,8439715060,C
Wal-Mart,1017,Wal-Mart1017,481 W Boyce St,Manning,SC,29102,33.6971170,-80.2243230,8034354323,C
Wal-Mart,1030,Wal-Mart1030,805 Hwy 9 Bypass ,Lancaster,SC,29720,34.7165200,-80.7877400,8032865445,C
Wal-Mart,1035,Wal-Mart1035,141 Dorman Centre Dr,Spartanburg,SC,29301,34.9328690,-81.9856530,8645746452,C
Wal-Mart,1037,Wal-Mart1037,1317 N Main St,Summerville,SC,29483,33.0369390,-80.1540040,8438211991,C
Wal-Mart,1123,Wal-Mart1123,1636 Sandifer Blvd,Seneca,SC,29678,34.6844020,-83.0042100,8648850408,C
Wal-Mart,1130,Wal-Mart1130,917 E Main St,Laurens,SC,29360,34.4936850,-81.9847840,8646828100,C
Wal-Mart,1135,Wal-Mart1135,1150 S 4th St,Hartsville,SC,29550,34.3559790,-80.0586500,8433834891,C
Wal-Mart,1144,Wal-Mart1144,970 E Liberty St,York,SC,29745,34.9854900,-81.2127870,8036845486,C
Wal-Mart,1146,Wal-Mart1146,511 N Hwy 52,Moncks Corner,SC,29461,33.2063440,-79.9853020,8438995701,C
Wal-Mart,1164,Wal-Mart1164,360 Harbison Blvd,Columbia,SC,29212,34.0742710,-81.1524550,8037810762,C
Wal-Mart,1183,Wal-Mart1183,2401 Augusta Rd,W Columbia,SC,29169,33.9820190,-81.1008320,8037969144,C
Wal-Mart,1244,Wal-Mart1244,3027 Wade Hampton Blvd,Taylors,SC,29687,34.9071600,-82.3294790,8642928155,C
Wal-Mart,1270,Wal-Mart1270,1201 Knox Ave,N Augusta,SC,29841,33.5007110,-81.9595210,8032790545,C
Wal-Mart,1281,Wal-Mart1281,2151 E Main St,Spartanburg,SC,29307,34.9730650,-81.8771360,8645290156,C
Wal-Mart,1286,Wal-Mart1286,7520 Garners Ferry Rd,Columbia,SC,29209,33.9619140,-80.9409380,8037831277,C
Wal-Mart,1339,Wal-Mart1339,10060 Two Notch Rd,Columbia,SC,29223,34.1142420,-80.8899330,8037368123,C
Wal-Mart,1358,Wal-Mart1358,2110 Bells Hwy,Walterboro,SC,29488,32.9323430,-80.6938220,8435391550,C
Wal-Mart,1359,Wal-Mart1359,7400 Rivers Ave,North Charleston,SC,29406,32.9397710,-80.0365020,8435729660,C
Wal-Mart,1382,Wal-Mart1382,508 Bypass 72 NW,Greenwood,SC,29649,34.2069620,-82.1886680,8642292232,C
Wal-Mart,1383,Wal-Mart1383,350 Robert Smalls Pkwy,Beaufort,SC,29906,32.4217350,-80.7368330,8435228221,C
Wal-Mart,1603,Wal-Mart1603,1691 J A Cochran Bypass,Chester,SC,29706,34.6989140,-81.2584380,8035816278,C
Wal-Mart,1748,Wal-Mart1748,3951 W. ASHLEY CIR,CHARLESTON,SC,29414,32.8220830,-80.0812300,8437635554,C
Wal-Mart,1829,Wal-Mart1829,305 COMMERCE DR,MULLINS,SC,29574,34.1833350,-79.3449910,8434239444,C
Wal-Mart,2214,Wal-Mart2214,5420 Forest Dr,Columbia,SC,29206,34.0234230,-80.9532080,8037820323,C
Wal-Mart,2265,Wal-Mart2265,3950 Grandview Dr,Simpsonville,SC,29680,34.7092240,-82.2453500,8649630049,C
Wal-Mart,2348,Wal-Mart2348,1231 Folly Rd,James Island,SC,29412,32.7201360,-79.9664420,8437629034,C
Wal-Mart,2606,Wal-Mart2606,721 US Hwy 321 Bypass # 1,Winnsboro,SC,29180,34.3997540,-81.1030560,8037129601,C
Wal-Mart,2687,Wal-Mart2687,14055 E Wade Hampton Blvd,Greer,SC,29651,34.9441680,-82.2065730,8648771928,C
Wal-Mart,2703,Wal-Mart2703,2014 S Irby St,Florence,SC,29505,34.1281930,-79.7763640,8432920862,C
Wal-Mart,2712,Wal-Mart2712,541 Seaboard St,Myrtle Beach,SC,29577,33.7031590,-78.9117260,8434457781,C
Wal-Mart,2806,Wal-Mart2806,4000 Hwy 9,Boiling Springs,SC,29316,35.0518810,-81.9860470,8648142889,C
Wal-Mart,2832,Wal-Mart2832,4400 Hwy 278,Hardeeville,SC,29927,32.3092820,-80.9947460,8432083000,C
Wal-Mart,2928,Wal-Mart2928,605 St James Ave,Goose Creek,SC,29445,33.0301100,-80.0586480,8435535421,C
Wal-Mart,3191,Wal-Mart3191,2637 GENTRY MEMORIAL HWY,PICKENS,SC,29671,34.8695490,-82.6904330,8646449020,C
Wal-Mart,3192,Wal-Mart3192,11410 Anderson Rd,Greenville,SC,29611,34.7898730,-82.4813620,8646056039,C
Wal-Mart,3222,Wal-Mart3222,1286 Eighteen Mile Rd,Central,SC,29630,34.7085840,-82.7613000,8646392525,C
Wal-Mart,3367,Wal-Mart3367,4920 Centre Pointe Dr,North Charleston,SC,29418,32.8776940,-80.0177530,8437401112,C
Wal-Mart,3733,Wal-Mart3733,1151 STONE CREST BLV,TEGA CAY,SC,29708,35.0243120,-81.0278550,,C
Wal-Mart,396,Wal-Mart396,3812 Liberty Hwy,Anderson,SC,29621,34.5563580,-82.6823580,8642251800,C
Wal-Mart,4237,Wal-Mart4237,10048 Charlotte Hwy,Indian Land,SC,29707,35.0134940,-80.8516410,,C
Wal-Mart,4379,Wal-Mart4379,1326 Bush River Rd,COLUMBIA,SC,29210,34.0288429,-81.1083145,8037503097,C
Wal-Mart,4384,Wal-Mart4384,3000 Proprietors Pl,Mt Pleasant,SC,29466,32.8617000,-79.7957000,,C
Wal-Mart,4420,Wal-Mart4420,1723 Montgomery Hwy   Ste 111,BATESBURG-LEESVILLE,SC,29070,33.9101430,-81.5373260,8035325332,C
Wal-Mart,4440,Wal-Mart4440,1180 DUTCH FORK RD,IRMO,SC,29063,34.1268300,-81.2241870,8037817775,C
Wal-Mart,4457,Wal-Mart4457,1250 BENNETTSVILLE SQUARE,BENNETTSVILLE,SC,29512,34.6333540,-79.7072980,8434790002,C
Wal-Mart,4487,Wal-Mart4487,7900 N. FM 620 Suite 110,AIKEN,SC,29801,33.5604170,-81.7195530,,C
Wal-Mart,4506,Wal-Mart4506,321 KILLIAN RD,COLUMBIA,SC,29203,34.1348620,-80.9650680,8037548884,C
Wal-Mart,4521,Wal-Mart4521,1780 S Lake Dr,Lexington,SC,29073,33.9107090,-81.2298100,803-957-2557,C
Wal-Mart,4583,Wal-Mart4583,3925 PELHAM RD,GREENVILLE,SC,29615,34.8591540,-82.2952500,8642888081,C
Wal-Mart,4593,Wal-Mart4593,4875 OLD YORK RD,ROCK HILL,SC,29732,34.9817650,-81.0896050,8033232080,C
Wal-Mart,4664,Wal-Mart4664,151 MYRTLE RIDGE RD,CONWAY,SC,29526,33.7640340,-79.0142080,8432342040,C
Wal-Mart,5087,Wal-Mart5087,550 Hwy 17 N,N Myrtle Beach,SC,29582,33.8301170,-78.6711930,8432818352,C
Wal-Mart,511,Wal-Mart511,1283 Broad St,Sumter,SC,29150,33.9569250,-80.3889400,8039055500,C
Wal-Mart,514,Wal-Mart514,2035 Whiskey Rd,Aiken,SC,29803,33.5150790,-81.7151050,8036489197,C
Wal-Mart,5487,Wal-Mart5487,9 Benton Rd,Travelers Rest,SC,29690,34.9620310,-82.4321720,8648347179,C
Wal-Mart,5705,Wal-Mart5705,545 Garden City Connector,Murrells Inlet,SC,29576,33.5971210,-79.0200200,,C
Wal-Mart,574,Wal-Mart574,2751 Beaver Run Blvd,Surfside Beach,SC,29575,33.6475290,-78.9813010,8436504800,C
Wal-Mart,5745,Wal-Mart5745,175 Hwy 274,Lake Wylie,SC,29710,35.1410660,-81.0632160,,C
Wal-Mart,585,Wal-Mart585,2377 Dave Lyle Blvd,Rock Hill,SC,29730,34.9418320,-80.9611440,8033669431,C
Wal-Mart,586,Wal-Mart586,2709-A Chruch St,Conway,SC,29526,33.8582260,-79.0909320,8433650303,C
Wal-Mart,616,Wal-Mart616,2795 North Rd,Orangeburg,SC,29118,33.5263980,-80.8896910,8035330645,C
Wal-Mart,621,Wal-Mart621,230 Kelley St,Lake City,SC,29560,33.8772550,-79.7562110,8433947405,C
Wal-Mart,624,Wal-Mart624,2812 Main St,Newberry,SC,29108,34.2826730,-81.5899830,8032764411,C
Wal-Mart,625,Wal-Mart625,1310 N Fraser St,Georgetown,SC,29440,33.3899060,-79.2889450,8435279970,C
Wal-Mart,627,Wal-Mart627,805 ENTERPRISE RD,DILLON,SC,29536,34.4361240,-79.3766840,8438419800,C
Wal-Mart,628,Wal-Mart628,9880 DORCHESTER RD,N CHARLESTON,SC,29485,32.9503589,-80.1551670,8438713303,C
Wal-Mart,629,Wal-Mart629,513 North Duncan,Union,SC,29379,34.7269060,-81.6411230,8644290598,C
Wal-Mart,630,Wal-Mart630,2530 David H Mcleod Blvd,Florence,SC,29501,34.1878130,-79.8235440,8436642020,C
Wal-Mart,631,Wal-Mart631,115 Rolling Hills Cir,Easley,SC,29640,34.8263710,-82.5492700,8648598595,C
Wal-Mart,632,Wal-Mart632,1481 US Hwy 17 N,Mt Pleasant,SC,29464,32.8165010,-79.8459420,8438816100,C
Wal-Mart,634,Wal-Mart634,2240 W Dekalb St,Camden,SC,29020,34.2492480,-80.6478570,8034255746,C
Wal-Mart,638,Wal-Mart638,165 Walton Dr,Gaffney,SC,29341,35.0717950,-81.6498200,8644873769,C
Wal-Mart,6395,Wal-Mart6395,4 Bluffton Rd,Bluffton,SC,29910,32.2593750,-80.8532140,8438155159,C
Wal-Mart,640,Wal-Mart640,1451 Woodruff Rd,Greenville,SC,29607,34.8206960,-82.2810550,8642973031,C
Wal-Mart,641,Wal-Mart641,6134 Whitehorse Rd,Greenville,SC,29611,34.8268340,-82.4536120,8642953181,C
Wal-Mart,642,Wal-Mart642,1040 CHESTERFIELD HWY,CHERAW,SC,29520,34.7011190,-79.9313150,8435376381,C
Wal-Mart,643,Wal-Mart643,10820 N Kings Hwy,Myrtle Beach,SC,29572,33.7969460,-78.7447090,8434490502,C
Wal-Mart,644,Wal-Mart644,651 Hwy 28 Bypass,Anderson,SC,29624,34.4885420,-82.6777280,8642617420,C
Wal-Mart,6576,Wal-Mart6576,1041 EDGEFIELD RD,NORTH AUGUSTA,SC,29860,33.5744796,-81.9388347,,C
Wal-Mart,6887,Wal-Mart6887,300 Bypass 25 NE,Greenwood,SC,29646,34.1978850,-82.1345830,8643216028,C
Wal-Mart,7181,Wal-Mart7181,265 Sea Island Pkwy,Beaufort,SC,29907,32.4075800,-80.6338000,8434893216,C
Wal-Mart,7188,Wal-Mart7188,251 Andover Place,Darlington,SC,29532,34.2838640,-79.8580300,8433932067,C
Wal-Mart,728,Wal-Mart728,25 Pembroke Dr,Hilton Head,SC,29926,32.2095430,-80.7271850,8436813011,C
Regional,0358,Regional0358,1207 N. MAIN ST.,SUMMERVILLE,SC,29483,33.0364840,-80.1559090,,C
Regional,0385,Regional0385,390 HARBISON BLVD.,COLUMBIA,SC,29212,34.0808380,-81.1516900,,C
Regional,0410,Regional0410,1160 SEABOARD ST.,MYRTLE BEACH,SC,29577,33.7154040,-78.8932880,,C
Regional,0416,Regional0416,1350 SPRINGDALE ROAD,ROCK HILL,SC,29730,34.9396590,-80.9640320,,C
Regional,0433,Regional0433,7441 TWO NOTCH ROAD,COLUMBIA,SC,29223,34.0712990,-80.9502580,,C
Regional,0469,Regional0469,6068 CALHOUN MEM. HWY.,EASLEY,SC,29640,34.8298380,-82.6015210,,C
Regional,0497,Regional0497,7555 NORTHWOOD BLVD.,NORTH CHARLESTON,SC,29406,33.7747790,-78.7958040,,C
Regional,0499,Regional0499,2829 AUGUSTA RD,WEST COLUMBIA,SC,29170,33.9794440,-81.1123130,,C
Regional,0518,Regional0518,513 BYPASS 72 NW,GREENWOOD,SC,29649,34.2068300,-82.1889120,,C
Regional,0528,Regional0528,3958 GRANDVIEW DRIVE,SIMPSONVILLE,SC,29680,34.7097400,-82.2458750,,C
Regional,0539,Regional0539,1104 MARKET CENTER BLVD.,MT PLEASANT,SC,29465,32.8278980,-79.8322970,,C
Regional,0559,Regional0559,2896 NORTH ROAD HWY 178,ORANGEBURG,SC,29118,33.5886520,-80.9811840,,C
Regional,0603,Regional0603,214 U.S. HWY. #17 NORTH,NORTH MYRTLE BEACH,SC,29582,33.8289560,-78.6751600,,C
Regional,0626,Regional0626,1251 BROAD STREET,SUMTER,SC,29150,33.9568100,-80.3855230,,C
Regional,0639,Regional0639,2470 WHISKEY RD.,AIKEN,SC,29803,33.5091620,-81.7095300,,C
Regional,0655,Regional0655,3125 GLENN MCCONNELL PKWY,CHARLESTON,SC,29414,32.8133620,-80.0595330,,C
Regional,0661,Regional0661,770 DANIEL ELLIS DR.,CHARLESTON,SC,29412,32.7494690,-79.9694240,,C
Regional,0667,Regional0667,1370 WADE HAMPTON BLVD. W,GREER,SC,29650,34.9386640,-82.2688100,,C
Regional,0728,Regional0728,3515 CLEMSON BLVD.,ANDERSON,SC,29621,34.5495310,-82.6745530,,C
Regional,1004,Regional1004,8672 HIGHWAY 17 BYPASS,SURFSIDE,SC,29575,33.5813800,-79.0286640,,C
Regional,1064,Regional1064,7420 GARNERS FERRY ROAD,COLUMBIA,SC,29209,33.9684790,-80.9455010,,C
Regional,1066,Regional1066,5412 SUNSET BLVD,LEXINGTON,SC,29072,33.9999860,-81.2138750,,C
Regional,1075,Regional1075,1701 FREEDOM BLVD,FLORENCE,SC,29505,34.1607400,-79.7559810,,C
Regional,1120,Regional1120,2301 DAVID H. MCLEOD BLVD.,FLORENCE,SC,29501,34.1871890,-79.8148040,,C
Regional,1521,Regional1521,207 ROBERT SMALLS PKWY,BEAUFORT,SC,29906,32.4303720,-80.7180350,,C
Regional,1533,Regional1533,35 MALPHRUS ROAD,BLUFFTON,SC,29910,32.2320800,-80.8391970,,C
Regional,1635,Regional1635,195 BILO PLACE,SENECA,SC,29678,34.6856560,-82.9532040,,C
Regional,1705,Regional1705,2301 HIGHWAY 501 EAST,CONWAY,SC,29526,33.7923550,-78.9965130,,C
Regional,1718,Regional1718,1900 POINSETT HIGHWAY,GREENVILLE,SC,29609,34.9086130,-82.4235220,,C
Regional,1751,Regional1751,11 BAY LANE,CAMDEN,SC,29020,34.2490690,-80.6405100,,C
Regional,1776,Regional1776,1010 EAST LIBERTY ST,YORK,SC,29745,34.9854690,-81.2126050,,C
Regional,1983,Regional1983,1131 WOODRUFF ROAD,GREENVILLE,SC,29607,34.8269960,-82.2998000,,C
Regional,1986,Regional1986,170 RAINBOW LAKE ROAD,BOILING SPRINGS,SC,29316,35.0536930,-81.9823900,,C
Regional,2207,Regional2207,1220 KNOX AVENUE,NORTH AUGUSTA,SC,29841,33.5011790,-81.9596460,,C
Regional,2356,Regional2356,10106 TWO NOTCH ROAD,COLUMBIA,SC,29223,34.1134330,-80.8858140,,C
Regional,2358,Regional2358,1601 WEST FLOYD BAKER BLVD,GAFFNEY,SC,29341,35.0911710,-81.6630900,,C
Regional,2442,Regional2442,1640 HWY 160 WEST,FORT MILL,SC,29708,35.0310420,-80.9650370,8033965837,C
Regional,2464,Regional2464,520 SAINT JAMES AVENUE,GOOSE CREEK,SC,29445,33.0242870,-80.0550580,,C
Regional,2520,Regional2520,2911 MAIN STREET,NEWBERRY,SC,29108,34.2831390,-81.5846900,,C
Regional,2548,Regional2548,2079 EAST MAIN STREET,SPARTANBURG,SC,29307,34.9711600,-81.8840970,,C
Regional,2595,Regional2595,120 E. BLACKSTOCK ROAD,SPARTANBURG,SC,29301,34.9347870,-81.9932500,,C
Regional,2803,Regional2803,819 SOUTH FOURTH ST,HARTSVILLE,SC,29550,34.3728910,-80.0695310,,C
Regional,2920,Regional2920,5288 HWY 557,CLOVER,SC,29710,35.1188720,-81.0842910,8036567000,C
Regional,2948,Regional2948,9600 DORCHESTER RD,SUMMERVILLE,SC,29485,32.9421620,-80.1505680,,C
Regional,2967,Regional2967,5570 PLATT SPRINGS RD,LEXINGTON,SC,29073,33.9087340,-81.2160010,8038085460,C
Regional,3026,Regional3026,1051 SAMS CROSSING DR,COLUMBIA,SC,29229,34.1178640,-80.8599190,8034761320,C
Regional,3040,Regional3040,181 FORT MILL HIGHWAY,INDIAN LAND,SC,29707,35.0011550,-80.8613940,,C
Regional,3050,Regional3050,408 HIGHWAY 28 BY-PASS,ANDERSON,SC,29626,34.4835090,-82.6649090,8643323050,C
Regional,3071,Regional3071,608 ISSAQUEENA TRAIL,CENTRAL,SC,29630,34.6904650,-82.7874120,,C
Regional,3317,Regional3317,3265 North Highway 17,Mount Pleasant,SC,29466,32.8708090,-79.7778040,8439726250,C
Regional,4872,Regional4872,733 Fashion Dr,Columbia,SC,29229,34.1250650,-80.8774540,8032230994,C
Regional,4879,Regional4879,220 JEFFERSON DAVIS HWY,AIKEN,SC,29801,33.5609250,-81.7829230,8037616908,C
Regional,4901,Regional4901,309 Rolling Hills Cir,Easley,SC,29640,34.8276290,-82.5412740,8646449000,C
Regional,6203,Regional6203,350 Harbison Blvd,Columbia,SC,29212,34.0718220,-81.1508670,8037499838,C
Regional,6236,Regional6236,2474 CROSS POINTE DR,ROCK HILL,SC,29730,34.9407973,-80.9605558,8033726500,C
Regional,6353,Regional6353,1946 10th Ave N,Myrtle Beach,SC,29577,33.7131220,-78.8973280,8434483887,C
Regional,6463,Regional6463,3812 Liberty Hwy # 6,Anderson,SC,29621,34.5563580,-82.6823580,8642617609,C
Best Buy,0017,Best Buy0017,2101 W 41st St,Sioux Falls,SD,57105,43.5131800,-96.7540300,6053340003,A
Best Buy,0861,Best Buy0861,2320 N HAINES AVE,Rapid City,SD,57701,44.1084520,-103.2215330,6053418220,B
Verizon Wireless,01296,Verizon Wireless01296,1017 W 41st St,Sioux Falls,SD,57105,43.5148250,-96.7381430,6053362240,B
A Wireless,0925,A Wireless0925,101 N Splitrock Blvd,Brandon,SD,57005,43.5949750,-96.5728840,6055827440,C
A Wireless,0926,A Wireless0926,964 22nd Ave S,Brookings,SD,57006,44.2948800,-96.7683770,6056925377,C
A Wireless,0927,A Wireless0927,"36 E Stumer Road, Unit 104",Rapid City,SD,57701,44.0326190,-103.2190840,6057913911,C
A Wireless,0928,A Wireless0928,5247 W 26th St,Sioux Falls,SD,57106,43.5292650,-96.7894980,6053614110,C
A Wireless,0929,A Wireless0929,4904 S. Louise Ave,Sioux Falls,SD,57106,43.5011170,-96.7709280,6052747360,C
A Wireless,0930,A Wireless0930,1203 9th Ave. SE,Watertown,SD,57201,44.8904420,-97.0974430,6058866060,C
A Wireless,0931,A Wireless0931,2020 Elm St,Yankton,SD,57078,42.8901630,-97.3956680,6056893733,C
A Wireless,1164,A Wireless1164,7505 S Louise Ave,Sioux Falls,SD,57108,43.4772760,-96.7678600,6052753733,C
Home Depot,4301,Home Depot4301,2523 S Louise Ave,Sioux Falls,SD,57106,43.5180360,-96.7712160,6053617439,C
Target,076,Target076,3600 S LOUISE AVE,Sioux Falls,SD,57106,43.5130380,-96.7711030,6053611551,C
Target,2457,Target2457,1415 Eglin St,Rapid City,SD,57703,44.0900930,-103.1841470,6053418620,C
Target,2540,Target2540,1021 Highline Place,Sioux Falls,SD,57110,43.5449880,-96.6566270,6053335600,C
Target,848,Target848,3316 SE 6th Ave,Aberdeen,SD,57401,45.4591020,-98.4412830,6052260223,C
Target,859,Target859,2000 9TH AVE SE,Watertown,SD,57201,44.8900330,-97.0838740,6058820717,C
Verizon Wireless,21855,Verizon Wireless21855,4001 W 41st St Spc A,Sioux Falls,SD,57106,43.5024109,-96.8332367,6053614397,C
Verizon Wireless,28818,Verizon Wireless28818,1612 Eglin Street,Rapid City,SD,57701,44.0986380,-103.1850940,6053431922,C
Verizon Wireless,30388,Verizon Wireless30388,725 Omaha St,Rapid City,SD,57701,44.0834200,-103.2295990,6053424000,C
Wal-Mart,1483,Wal-Mart1483,3001 BROADWAY AVE,Yankton,SD,57078,42.9085770,-97.3976830,6056651425,C
Wal-Mart,1500,Wal-Mart1500,1201 29th St SE,Watertown,SD,57201,44.8870793,-97.0699523,6058820801,C
Wal-Mart,1520,Wal-Mart1520,3820 7th Ave SE,Aberdeen,SD,57401,45.4566400,-98.4364500,6052292345,C
Wal-Mart,1535,Wal-Mart1535,3209 S LOUISE,Sioux Falls,SD,57106,43.5161440,-96.7713550,6053621002,C
