Chain,Location Number,Location ID,Address,City,State/ Province,Postal Code,Latitude,Longitude,Phone,Tier
Home Depot,2776,Home Depot2776,20777 HALL ROAD,MACOMB TOWNSHIP,MI,48044,42.6290940,-82.9149430,5864633589,B
Home Depot,2779,Home Depot2779,8670 GRATIOT RD,W SAGINAW,MI,48609,43.4161010,-84.0851140,9897813611,B
Home Depot,2780,Home Depot2780,900 JACKSON STREET,GRAND HAVEN,MI,49417,43.0666780,-86.2201730,6168508412,B
Home Depot,2781,Home Depot2781,18700 MEYERS ROAD,DETROIT,MI,48235,42.4294070,-83.1694330,3133417750,B
Home Depot,2782,Home Depot2782,2892 COOK ROAD,W BRANCH,MI,48661,44.2444660,-84.2255910,9893457601,B
Home Depot,2785,Home Depot2785,1301 S US131,THREE RIVERS,MI,49093,41.9263180,-85.6514250,2692735250,B
Home Depot,2789,Home Depot2789,11100 TELEGRAPH ROAD,TAYLOR,MI,48180,42.2260950,-83.2723520,7342877400,B
Home Depot,2801,Home Depot2801,2360 White Bear Ave N,Maplewood,MN,55109,45.0098140,-93.0236600,6517709600,B
Home Depot,2802,Home Depot2802,5650 Main St NE,Minneapolis,MN,55432,45.0708970,-93.2681950,7635719600,B
Home Depot,2803,Home Depot2803,3550 124th Ave NW,Coon Rapids,MN,55433,45.1960340,-93.3663690,7634221200,B
Home Depot,2804,Home Depot2804,6701 Boone Ave N,Brooklyn Park,MN,55428,45.0788880,-93.3920830,7635331200,B
Home Depot,2805,Home Depot2805,400 W 79th St,Bloomington,MN,55420,44.8600700,-93.2632810,6128817020,B
Home Depot,2806,Home Depot2806,5800 Cedar Lake Rd S,St Louis Park,MN,55416,44.9653910,-93.3522840,6125120109,B
Home Depot,2807,Home Depot2807,1520 New Brighton Blvd,Minneapolis,MN,55413,45.0054160,-93.2278670,6127829594,B
Home Depot,2808,Home Depot2808,1705 Annapolis Ln N,Plymouth,MN,55441,44.9978340,-93.4539030,7635099590,B
Home Depot,2809,Home Depot2809,155 W Nicollet Blvd,Burnsville,MN,55337,44.7499440,-93.2794700,6128986960,B
Home Depot,2810,Home Depot2810,8334 Tamarack Vlg,Woodbury,MN,55125,44.9438930,-92.9394380,6517148751,B
Home Depot,2811,Home Depot2811,401 2nd St S,Waite Park,MN,56387,45.5498970,-94.2199410,3202523262,B
Home Depot,2812,Home Depot2812,13100 Valley View Rd,Eden Prairie,MN,55344,44.8662800,-93.4475860,6129490982,B
Home Depot,2813,Home Depot2813,3220 Denmark Ave,Eagan,MN,55121,44.8406080,-93.1569290,6514522323,B
Home Depot,2817,Home Depot2817,1101 Mall Dr,Duluth,MN,55811,46.8055360,-92.1637650,2187200938,B
Verizon Wireless,00636,Verizon Wireless00636,199 Pine St,San Francisco,CA,94111,37.7922350,-122.3995900,4159840360,B
Verizon Wireless,00638,Verizon Wireless00638,1 Daniel Burnham Ct,San Francisco,CA,94109,37.7867550,-122.4224930,4153511700,B
Verizon Wireless,00639,Verizon Wireless00639,2290 Bridgepointe Pkwy,San Mateo,CA,94404,37.5621520,-122.2820490,6503570288,B
Verizon Wireless,00642,Verizon Wireless00642,1531 W Main St Ste 105,Bozeman,MT,59715,45.6793560,-111.0576190,4065859205,B
Verizon Wireless,00643,Verizon Wireless00643,150 El Camino Real Ste B,South San Francisco,CA,94080,37.5974600,-122.3861100,6506240370,B
Verizon Wireless,00644,Verizon Wireless00644,2130 Southgate Rd,Colorado Springs,CO,80906,38.8016080,-104.8176870,7196350874,B
Verizon Wireless,00653,Verizon Wireless00653,844 4th St,Santa Rosa,CA,95404,38.4422040,-122.7089770,7075255010,B
Verizon Wireless,00655,Verizon Wireless00655,1141 Locust St #A400,Walnut Creek,CA,94596,37.8952350,-122.0611690,,B
Verizon Wireless,00656,Verizon Wireless00656,1950 E 20th St,Chico,CA,95928,39.7274890,-121.8036580,5308926900,B
Verizon Wireless,00657,Verizon Wireless00657,7405 Laguna Blvd,Elk Grove,CA,95758,38.4235780,-121.4176500,9166912500,B
Verizon Wireless,00661,Verizon Wireless00661,917 Dana Dr,Redding,CA,96003,40.5860760,-122.3562200,5302211008,B
Verizon Wireless,00662,Verizon Wireless00662,6123 Pacific Ave,Stockton,CA,95207,38.0055160,-121.3188860,2099556300,B
Verizon Wireless,00668,Verizon Wireless00668,3000 E 1st Ave Ste 199,Denver,CO,80206,39.7179770,-104.9520450,3033217138,B
Verizon Wireless,00675,Verizon Wireless00675,1000 Kamehameha Hwy Ste 225,Pearl City,HI,96782,21.3967150,-157.9765470,8084560687,B
Verizon Wireless,00678,Verizon Wireless00678,2500 E Imperial Hwy,Brea,CA,92821,33.9102330,-117.8667450,7142566015,B
Verizon Wireless,00680,Verizon Wireless00680,243 W Ventura Blvd,Camarillo,CA,93010,34.2162750,-119.0741980,8054845945,B
Verizon Wireless,00681,Verizon Wireless00681,1846 Marron Rd,Carlsbad,CA,92008,33.1767520,-117.3391230,7607208400,B
Verizon Wireless,00684,Verizon Wireless00684,49 S Rio Grande St,Salt Lake City,UT,84101,40.7687170,-111.9040190,8014560400,B
Verizon Wireless,00689,Verizon Wireless00689,7203 Plaza Center Drive,West Jordan,UT,84084,40.6206360,-111.9785460,,B
Verizon Wireless,00690,Verizon Wireless00690,2385 Us Highway 93 N Ste 6,Kalispell,MT,59901,48.2369230,-114.3293760,4067524422,B
Verizon Wireless,00691,Verizon Wireless00691,355 S Wadsworth Blvd Unit C,Lakewood,CO,80226,39.7094090,-105.0816680,7209638002,B
Verizon Wireless,00695,Verizon Wireless00695,4680 W 120th Ave Ste 400,Westminster,CO,80020,39.9134560,-105.0467610,3034390557,B
Verizon Wireless,00697,Verizon Wireless00697,2901 Brooks St,Missoula,MT,59801,46.8440600,-114.0250360,4068291523,B
Verizon Wireless,00708,Verizon Wireless00708,1239 Poleline Rd E,Twin Falls,ID,83301,42.3139725,-114.6595230,2087362022,B
Verizon Wireless,00709,Verizon Wireless00709,11134 Rancho Carmel Dr Ste 101,San Diego,CA,92128,32.9795300,-117.0822610,8586182100,B
Verizon Wireless,00712,Verizon Wireless00712,591 H St Ste B,Chula Vista,CA,91910,32.6312290,-117.0891880,6194099809,B
Verizon Wireless,00713,Verizon Wireless00713,67 N Broadway Ste A,Chula Vista,CA,91910,32.6513140,-117.0948640,6194094600,B
Verizon Wireless,00720,Verizon Wireless00720,10814 Jefferson Blvd Ste K,Culver City,CA,90230,34.0013370,-118.3947450,3108381044,B
Verizon Wireless,00721,Verizon Wireless00721,2274 S 1300 E,Salt Lake City,UT,84106,40.7213950,-111.8537090,8014610288,B
Verizon Wireless,00722,Verizon Wireless00722,2689 Via De La Valle,Del Mar,CA,92014,32.9805540,-117.2495430,8585239850,B
Verizon Wireless,00723,Verizon Wireless00723,1571 North Magnolia Ave,El Cajon,CA,92020,32.8199530,-116.9622560,6195967201,B
Verizon Wireless,00744,Verizon Wireless00744,5195 N Blackstone Ave,Fresno,CA,93710,36.8119050,-119.7916490,5592249222,B
Verizon Wireless,00750,Verizon Wireless00750,1220 Oak St,Bakersfield,CA,93304,35.3692020,-119.0380630,6613282226,B
Verizon Wireless,00776,Verizon Wireless00776,16771 Valley Blvd,Fontana,CA,92335,34.0699620,-117.4382250,9094271800,B
Verizon Wireless,00778,Verizon Wireless00778,1620 S Harbor Blvd,Fullerton,CA,92832,33.8551470,-117.9241350,7142781828,B
Verizon Wireless,00779,Verizon Wireless00779,1440 41st Ave Ste B,Capitola,CA,95010,36.9717100,-121.9644240,8314753100,B
Verizon Wireless,00780,Verizon Wireless00780,341 Tres Pinos Rd Ste 105,Hollister,CA,95023,36.8390080,-121.3959270,8316373799,B
Verizon Wireless,00783,Verizon Wireless00783,1013 Glendale Galleria,Glendale,CA,91210,34.1455380,-118.2596970,8185530470,B
Verizon Wireless,00785,Verizon Wireless00785,5070 W Rosecrans Ave,Hawthorne,CA,90250,33.9017070,-118.3665380,3102632949,B
Verizon Wireless,00786,Verizon Wireless00786,994 Mill St,San Luis Obispo,CA,93401,35.2836570,-120.6633530,8055496260,B
Verizon Wireless,00788,Verizon Wireless00788,836 Playa Ave,Sand City,CA,93955,36.6197420,-121.8453690,8313938290,B
Verizon Wireless,00790,Verizon Wireless00790,2980 State St,Santa Barbara,CA,93105,34.4406510,-119.7275920,8055692525,B
Verizon Wireless,00794,Verizon Wireless00794,6400 Pacific Blvd,Huntington Park,CA,90255,33.9814300,-118.2247390,3238269880,B
Verizon Wireless,00795,Verizon Wireless00795,2981 Michelson Dr Ste A,Irvine,CA,92612,33.6712980,-117.8454530,9497563515,B
Verizon Wireless,00799,Verizon Wireless00799,3458 Wilshire Blvd,Los Angeles,CA,90010,34.0617090,-118.2994480,2133802299,B
Verizon Wireless,00801,Verizon Wireless00801,1401 W Imperial Hwy Ste C,La Habra,CA,90631,33.9174280,-117.9625130,5626948630,B
Verizon Wireless,00803,Verizon Wireless00803,5500 Grossmont Center Dr,La Mesa,CA,91942,32.7798440,-117.0096480,6196442900,B
Verizon Wireless,00805,Verizon Wireless00805,1208 Galleria Blvd,Roseville,CA,95678,38.7726090,-121.2655760,9167846886,B
Verizon Wireless,00811,Verizon Wireless00811,2894 N Bellflower Blvd,Long Beach,CA,90815,33.8086540,-118.1251270,5624298223,B
Verizon Wireless,00813,Verizon Wireless00813,901 S Coast Dr,Costa Mesa,CA,92626,33.6899680,-117.8929140,7144270733,B
Verizon Wireless,00814,Verizon Wireless00814,1417 Howe Ave,Sacramento,CA,95825,38.5915830,-121.4158250,9165680440,B
Verizon Wireless,00824,Verizon Wireless00824,5000 Smithridge Dr,Reno,NV,89502,39.4782980,-119.7873760,7758291848,B
Verizon Wireless,00825,Verizon Wireless00825,9301 Tampa Ave,Northridge,CA,91324,34.2392480,-118.5536140,8189981808,B
Verizon Wireless,00826,Verizon Wireless00826,961 N Milliken Ave Ste 101,Ontario,CA,91764,34.0740550,-117.5584110,9094817897,B
Verizon Wireless,00830,Verizon Wireless00830,8889 GATEWAY BLVD W,EL PASO,TX,79925,31.7701283,-106.3681717,9155925900,B
Verizon Wireless,00832,Verizon Wireless00832,928 S White Sands Blvd,Alamogordo,NM,88310,32.8807790,-105.9613340,5754346173,B
Verizon Wireless,00836,Verizon Wireless00836,21001 N Tatum Blvd,Phoenix,AZ,85050,33.6770530,-111.9772660,4805139100,B
Verizon Wireless,00840,Verizon Wireless00840,10217 N Metro Pkwy W,Phoenix,AZ,85051,33.5792390,-112.1238840,6023710515,B
Verizon Wireless,00849,Verizon Wireless00849,1425 S Alma School Rd Ste 102,Mesa,AZ,85210,33.3872530,-111.8563230,4804644812,B
Verizon Wireless,00856,Verizon Wireless00856,13740 East Freeway,Houston,TX,77015,29.7701155,-95.1803085,7136370744,B
Verizon Wireless,00859,Verizon Wireless00859,691 S Main St Ste 80,Orange,CA,92868,33.7771640,-117.8667530,7145640050,B
Verizon Wireless,00873,Verizon Wireless00873,368 S Lake Ave,Pasadena,CA,91101,34.1394770,-118.1317980,6263950956,B
Verizon Wireless,00879,Verizon Wireless00879,10740 Foothill Blvd,Rancho Cucamonga,CA,91730,34.1071590,-117.5708470,9099482427,B
Verizon Wireless,00887,Verizon Wireless00887,3770 W Mcfadden Ave Ste H,Santa Ana,CA,92704,33.7378350,-117.9191740,7147750600,B
Verizon Wireless,00888,Verizon Wireless00888,2530 Wilshire Blvd,Santa Monica,CA,90403,34.0357390,-118.4777390,3108281279,B
Verizon Wireless,00889,Verizon Wireless00889,14360 Ventura Blvd,Sherman Oaks,CA,91423,34.1503320,-118.4454130,8189071871,B
Verizon Wireless,00896,Verizon Wireless00896,121 S Westlake Blvd,Westlake Village,CA,91362,34.1604180,-118.8245360,8053701112,B
Verizon Wireless,00899,Verizon Wireless00899,24329 Crenshaw Blvd,Torrance,CA,90505,33.8046150,-118.3284990,3108916991,B
Verizon Wireless,00911,Verizon Wireless00911,4411 San Mateo Blvd NE,Albuquerque,NM,87109,35.1313800,-106.5865950,5058720440,B
Verizon Wireless,00919,Verizon Wireless00919,12376 Washington Blvd Ste 104,Whittier,CA,90606,33.9669380,-118.0484240,5627890911,B
Verizon Wireless,00920,Verizon Wireless00920,6021 Topanga Canyon Blvd,Woodland Hills,CA,91367,34.1800270,-118.6063610,8185940949,B
Verizon Wireless,00931,Verizon Wireless00931,26445 Bouquet Canyon Rd,Santa Clarita,CA,91350,34.4259580,-118.5383160,6612967585,B
Verizon Wireless,00934,Verizon Wireless00934,9985 S Eastern Ave,Las Vegas,NV,89183,36.0067560,-115.1161730,7022636577,B
Verizon Wireless,00940,Verizon Wireless00940,3870 E Flamingo Rd Ste A-4,Las Vegas,NV,89121,36.1152950,-115.0887370,7024344896,B
Verizon Wireless,00941,Verizon Wireless00941,929 S Rainbow Blvd,Las Vegas,NV,89145,36.1608100,-115.2439550,7022588899,B
Verizon Wireless,00946,Verizon Wireless00946,7685 Mentor Ave,Mentor,OH,44060,41.6593410,-81.3664460,4409531155,B
Verizon Wireless,00947,Verizon Wireless00947,27460 Chagrin Blvd,Beachwood,OH,44122,41.4623050,-81.4851860,2167651444,B
Verizon Wireless,00948,Verizon Wireless00948,24121 Lorain Rd,North Olmsted,OH,44070,41.4292220,-81.8892990,4407791313,B
Verizon Wireless,00950,Verizon Wireless00950,1621 W River Rd N,Elyria,OH,44035,41.3970550,-82.1072410,4403249479,B
Verizon Wireless,00951,Verizon Wireless00951,5945 Mayfield Rd,Mayfield Heights,OH,44124,41.5204770,-81.4648280,4404493233,B
Verizon Wireless,00952,Verizon Wireless00952,17290 Royalton Rd,Strongsville,OH,44136,41.3130300,-81.8207720,4408468881,B
Verizon Wireless,00953,Verizon Wireless00953,30171 Detroit Rd,Westlake,OH,44145,41.4632320,-81.9545630,4408924504,B
Verizon Wireless,00954,Verizon Wireless00954,6440 Som Center Rd,Solon,OH,44139,41.3841320,-81.4382320,4405429631,B
Verizon Wireless,00958,Verizon Wireless00958,1935 S Val Vista Dr,Mesa,AZ,85204,33.3811070,-111.7538150,4808923300,B
Verizon Wireless,00961,Verizon Wireless00961,8780 W Charleston Blvd Ste 104,Las Vegas,NV,89117,36.1595420,-115.2874530,7029528525,B
Verizon Wireless,00982,Verizon Wireless00982,7945 Winchester Rd,Memphis,TN,38125,35.0480120,-89.7981110,9013686822,B
Verizon Wireless,01023,Verizon Wireless01023,4809 Dressler Rd NW,Canton,OH,44718,40.8511270,-81.4345630,3304937979,B
Verizon Wireless,01040,Verizon Wireless01040,5380 Monroe St,Toledo,OH,43623,41.7044410,-83.6591340,4198434384,B
Verizon Wireless,01042,Verizon Wireless01042,1558 Coshocton Ave,Mount Vernon,OH,43050,40.4020000,-82.4433210,7403976609,B
Verizon Wireless,01047,Verizon Wireless01047,6710 W Central Ave STE 20,Toledo,OH,43617,41.6756900,-83.7042390,4198432995,B
Verizon Wireless,01049,Verizon Wireless01049,1378 Conant St,Maumee,OH,43537,41.5790330,-83.6625900,4198979133,B
Verizon Wireless,01058,Verizon Wireless01058,5520 Blazer Pkwy,Dublin,OH,43017,40.0769050,-83.1306970,6147938989,B
Verizon Wireless,01062,Verizon Wireless01062,1251 Polaris Pkwy,Columbus,OH,43240,40.1416010,-82.9862830,6149851985,B
Verizon Wireless,01063,Verizon Wireless01063,3985 Morse Crossing,Columbus,OH,43219,40.0510820,-82.9200590,6144769786,B
Verizon Wireless,01064,Verizon Wireless01064,2799 Miamisburg Centerville Rd,Dayton,OH,45459,39.6373050,-84.2216630,9374342355,B
Verizon Wireless,01065,Verizon Wireless01065,2755 Fairfield Commons Blvd,Beavercreek,OH,45431,39.7698970,-84.0556090,9374294000,B
Verizon Wireless,01069,Verizon Wireless01069,482 Ohio Pike,Cincinnati,OH,45255,39.0717890,-84.3082120,5136881300,B
Verizon Wireless,01070,Verizon Wireless01070,9040 Union Cemetery Rd,Cincinnati,OH,45249,39.2916340,-84.3041150,5136970222,B
Verizon Wireless,01072,Verizon Wireless01072,6175 Glenway Ave,Cincinnati,OH,45211,39.1443030,-84.6227300,5139215300,B
Verizon Wireless,01073,Verizon Wireless01073,9870 Colerain Ave,Cincinnati,OH,45251,39.2518920,-84.5978160,5139232700,B
Verizon Wireless,01082,Verizon Wireless01082,105 Promenade Pkwy,Fayetteville,GA,30214,33.4820290,-84.4344940,6788171409,B
Verizon Wireless,01096,Verizon Wireless01096,1635 River Valley Cir S,Lancaster,OH,43130,39.7310100,-82.6254900,7406891535,B
Verizon Wireless,01118,Verizon Wireless01118,4610 E Washington Ave,Madison,WI,53704,43.1301460,-89.3067630,6082491435,B
Verizon Wireless,01123,Verizon Wireless01123,120 W 87th St,Chicago,IL,60620,41.7363300,-87.6269360,7739949100,B
Verizon Wireless,01125,Verizon Wireless01125,500 N Michigan Ave,Chicago,IL,60611,41.8911930,-87.6247480,3124641390,B
Verizon Wireless,01126,Verizon Wireless01126,9264 W 159th St,Orland Park,IL,60462,41.6022110,-87.8444520,7084038200,B
Verizon Wireless,01127,Verizon Wireless01127,209 S LaSalle St,Chicago,IL,60604,41.8790740,-87.6318280,3126583900,B
Verizon Wireless,01141,Verizon Wireless01141,2201 S Wolf Rd,Hillside,IL,60162,41.8474940,-87.9012830,7089472500,B
Verizon Wireless,01142,Verizon Wireless01142,2387 Sycamore Rd,DeKalb,IL,60115,41.9529420,-88.7247930,8157562355,B
Verizon Wireless,01144,Verizon Wireless01144,350 N Randall Rd,Batavia,IL,60510,41.8565850,-88.3404070,6307612160,B
Verizon Wireless,01146,Verizon Wireless01146,6387 E State St,Rockford,IL,61108,42.2675120,-88.9912630,8153950150,B
Verizon Wireless,01147,Verizon Wireless01147,947 Wayne Ave,Chambersburg,PA,17201,39.9150550,-77.6539320,7172610275,B
Verizon Wireless,01148,Verizon Wireless01148,1404 Butterfield Rd,Downers Grove,IL,60515,41.8343810,-88.0196020,6309538052,B
Verizon Wireless,01152,Verizon Wireless01152,4650 Jonestown Rd,Harrisburg,PA,17109,40.3030550,-76.8117290,7175408270,B
Verizon Wireless,01153,Verizon Wireless01153,1615 Manheim Pike Chelsea Square Shopping Ctr,Lancaster,PA,17601,40.0743140,-76.3208770,7175601065,B
Verizon Wireless,01157,Verizon Wireless01157,6560 Carlisle Pike,Mechanicsburg,PA,17050,40.2461290,-77.0298890,7177968200,B
Verizon Wireless,01162,Verizon Wireless01162,355 5th Ave,Pittsburgh,PA,15222,40.4404130,-79.9994110,4123104600,B
Verizon Wireless,01163,Verizon Wireless01163,1200 Morris Tpke,Short Hills,NJ,07078,40.7379980,-74.3650500,9733134900,B
Verizon Wireless,01164,Verizon Wireless01164,281 State Route 10 E STE 10,Succasunna,NJ,07876,40.8721650,-74.6457270,9732524800,B
Verizon Wireless,01165,Verizon Wireless01165,2490 Us Highway 22 W Center Island,Union,NJ,07083,40.6891780,-74.2992710,9086244100,B
Verizon Wireless,01169,Verizon Wireless01169,2401 W Pioneer Pkwy,Peoria,IL,61615,40.7842790,-89.6293340,3096936600,B
Verizon Wireless,01174,Verizon Wireless01174,1931 E 3rd St,Williamsport,PA,17701,41.2484410,-76.9622610,5703211896,B
Verizon Wireless,01177,Verizon Wireless01177,2899 Whiteford Rd,York,PA,17402,39.9878950,-76.6729430,7177574125,B
Verizon Wireless,01180,Verizon Wireless01180,3075 Clairton Rd,West Mifflin,PA,15123,40.3380400,-79.9376960,4126558850,B
Verizon Wireless,01182,Verizon Wireless01182,7190 Peach St,Erie,PA,16509,42.0536350,-80.0872960,8148662211,B
Verizon Wireless,01183,Verizon Wireless01183,5113 Route 30 E,Greensburg,PA,15601,40.3023580,-79.4946760,7248362440,B
Verizon Wireless,01190,Verizon Wireless01190,16222 Conneaut Lake Rd,Meadville,PA,16335,41.6209320,-80.2117570,8147241140,B
Verizon Wireless,01192,Verizon Wireless01192,3828 William Penn Hwy,Monroeville,PA,15146,40.4362370,-79.7823330,4128562300,B
Verizon Wireless,01194,Verizon Wireless01194,4930 McKnight Rd,Pittsburgh,PA,15237,40.5320780,-80.0101850,4123698500,B
Verizon Wireless,01195,Verizon Wireless01195,1970 Park Manor Blvd,Pittsburgh,PA,15205,40.4533450,-80.1683510,4127874220,B
Verizon Wireless,01199,Verizon Wireless01199,1224 Mall Run Rd,Uniontown,PA,15401,39.9066510,-79.7496220,7244250167,B
Verizon Wireless,01204,Verizon Wireless01204,4400 Sergeant Rd Space 236,Sioux City,IA,51106,42.4468600,-96.3533700,7122762333,B
Verizon Wireless,01205,Verizon Wireless01205,8524 5th Ave,Brooklyn,NY,11209,40.6219330,-74.0258980,7184916680,B
Verizon Wireless,01212,Verizon Wireless01212,2791 Richmond Ave,Staten Island,NY,10314,40.5801500,-74.1665200,7189824980,B
Verizon Wireless,01217,Verizon Wireless01217,314 State Route 18 Unit 9,East Brunswick,NJ,08816,40.4564510,-74.3968120,7324164900,B
Verizon Wireless,01221,Verizon Wireless01221,310 Route 36 Ste 711,West Long Branch,NJ,07764,40.2941850,-74.0314420,7325784600,B
Verizon Wireless,01223,Verizon Wireless01223,134 W 34th St,New York,NY,10001,40.7502100,-73.9895020,9173518000,B
Verizon Wireless,01224,Verizon Wireless01224,57 W 57th St,New York,NY,10019,40.7640810,-73.9764720,2129804860,B
Verizon Wireless,01226,Verizon Wireless01226,157 E 86th St,New York,NY,10028,40.7794460,-73.9547350,9174922583,B
Verizon Wireless,01228,Verizon Wireless01228,342 Madison Ave,New York,NY,10017,40.7538630,-73.9785730,2128566100,B
Verizon Wireless,01233,Verizon Wireless01233,30 Mall Dr W,Jersey City,NJ,07310,40.7269520,-74.0378800,2012394000,B
Verizon Wireless,01237,Verizon Wireless01237,469 Route 17 South,Paramus,NJ,07652,40.9529610,-74.0737230,2012254000,B
Verizon Wireless,01239,Verizon Wireless01239,341 RTE 4 W,Paramus,NJ,07652,40.9134370,-74.0425570,2013438507,B
Verizon Wireless,01241,Verizon Wireless01241,302 Woodbridge Ctr Dr,Woodbridge,NJ,07095,40.5551230,-74.3022500,7323267500,B
Verizon Wireless,01243,Verizon Wireless01243,801 W Camp St,East Peoria,IL,61611,40.6792560,-89.5870210,3096983810,B
Verizon Wireless,01247,Verizon Wireless01247,3424 Freedom Dr,Springfield,IL,62704,39.7509970,-89.7078580,2177262250,B
Verizon Wireless,01249,Verizon Wireless01249,4500 16th St SouthPark Mall,Moline,IL,61265,41.4672700,-90.5030400,3097977990,B
Verizon Wireless,01250,Verizon Wireless01250,910 W Town Center Blvd,Champaign,IL,61822,40.1430780,-88.2593230,2173550942,B
Verizon Wireless,01257,Verizon Wireless01257,235 Skokie Blvd,Northbrook,IL,60062,42.1479640,-87.7983740,8472727770,B
Verizon Wireless,01259,Verizon Wireless01259,1249 E Higgins Rd,Schaumburg,IL,60173,42.0392790,-88.0478600,8473306010,B
Verizon Wireless,01260,Verizon Wireless01260,810 W N Ave,Chicago,IL,60622,41.9113120,-87.6488990,3123975800,B
Verizon Wireless,01261,Verizon Wireless01261,9635 N Milwaukee Ave,Niles,IL,60714,42.0562970,-87.8390270,8479671150,B
Verizon Wireless,01264,Verizon Wireless01264,4965 S 76th St,Greenfield,WI,53220,42.9544340,-88.0085620,4143251360,B
Verizon Wireless,01268,Verizon Wireless01268,2930 Frontage Rd,Warsaw,IN,46580,41.2367480,-85.8147740,5742671890,B
Verizon Wireless,01269,Verizon Wireless01269,3365 S Main St,Elkhart,IN,46517,41.6495020,-85.9396210,5745220357,B
Verizon Wireless,01270,Verizon Wireless01270,505 W Douglas Rd,Mishawaka,IN,46545,41.7093420,-86.1888570,5742719819,B
Verizon Wireless,01271,Verizon Wireless01271,557 E Jackson Blvd,Elkhart,IN,46516,41.6896100,-85.9652480,5745230464,B
Verizon Wireless,01272,Verizon Wireless01272,224 N Weber Rd,Bolingbrook,IL,60440,41.7014430,-88.1247540,6302264660,B
Verizon Wireless,01273,Verizon Wireless01273,3330 Mall Loop Dr,Joliet,IL,60431,41.5791510,-88.1646650,8154395100,B
Verizon Wireless,01275,Verizon Wireless01275,401 W 81st Ave,Merrillville,IN,46410,41.4707020,-87.3405600,2197368400,B
Verizon Wireless,01282,Verizon Wireless01282,310 Commerce Dr,Peachtree City,GA,30269,33.3985880,-84.5912000,7704873805,B
Verizon Wireless,01285,Verizon Wireless01285,11493 Olive Blvd,Creve Coeur,MO,63141,38.6713290,-90.4352070,3149934300,B
Verizon Wireless,01290,Verizon Wireless01290,160A Gravois Bluffs Cir,Fenton,MO,63026,38.5038990,-90.4446110,6363266700,B
Verizon Wireless,01294,Verizon Wireless01294,1376 E Main St,Carbondale,IL,62901,37.7347930,-89.1874150,6185495490,B
Verizon Wireless,01295,Verizon Wireless01295,2902 West De Young St.,Marion,IL,62959,37.7448490,-88.9761010,6189975770,B
Verizon Wireless,01296,Verizon Wireless01296,1017 W 41st St,Sioux Falls,SD,57105,43.5148250,-96.7381430,6053362240,B
Verizon Wireless,01302,Verizon Wireless01302,2161 N Rock Rd,Wichita,KS,67206,37.7225690,-97.2467650,3166838511,B
Verizon Wireless,01303,Verizon Wireless01303,1913 E Big Beaver Rd,Troy,MI,48083,42.5636950,-83.1103590,2485260040,B
Verizon Wireless,01304,Verizon Wireless01304,45111 Park Ave.,Utica,MI,48315,42.6278180,-83.0095830,5869976500,B
Verizon Wireless,01306,Verizon Wireless01306,2301 Iowa St,Lawrence,KS,66046,38.9423830,-95.2609480,7853311200,B
Verizon Wireless,01307,Verizon Wireless01307,6633 E 82nd St,Indianapolis,IN,46250,39.9045640,-86.0526500,3175772225,B
Verizon Wireless,01309,Verizon Wireless01309,1920 SW Wanamaker Rd,Topeka,KS,66604,39.0323720,-95.7615740,7852285500,B
Verizon Wireless,01310,Verizon Wireless01310,4800 W. Kellogg Dr,Wichita,KS,67209,37.6741680,-97.3982700,3169458255,B
Verizon Wireless,01316,Verizon Wireless01316,1706 NW Chipman Rd,Lees Summit,MO,64081,38.9261890,-94.4078780,8163470331,B
Verizon Wireless,01318,Verizon Wireless01318,4122 Lima Rd STE B15,Fort Wayne,IN,46805,41.1153100,-85.1469760,2604845262,B
Verizon Wireless,01319,Verizon Wireless01319,8413 N Madison Ave,Kansas City,MO,64155,39.2471930,-94.5945400,8164200442,B
Verizon Wireless,01321,Verizon Wireless01321,5828 Antioch Rd,Merriam,KS,66202,39.0240030,-94.6864880,9133840781,B
Verizon Wireless,01324,Verizon Wireless01324,14613 Baltimore Ave,Laurel,MD,20707,39.0901270,-76.8584180,2405680330,B
Verizon Wireless,01325,Verizon Wireless01325,3750 S Reed Rd,Kokomo,IN,46902,40.4435700,-86.1243680,7654530972,B
Verizon Wireless,01328,Verizon Wireless01328,105 Elm St,Old Saybrook,CT,06475,41.2951210,-72.3852340,8603881106,B
Verizon Wireless,01330,Verizon Wireless01330,1031 NW Civic Dr Ste J3,Gresham,OR,97030,45.5050120,-122.4411540,5036652161,B
Verizon Wireless,01332,Verizon Wireless01332,8144 Coller Way Ste 100,Woodbury,MN,55125,44.9376830,-92.9384460,6517349678,B
Verizon Wireless,01333,Verizon Wireless01333,1950 E Greyhound Pass Ste 17,Carmel,IN,46033,40.0027390,-86.1246950,3175809548,B
Verizon Wireless,01336,Verizon Wireless01336,7815 Southtown Ctr,Bloomington,MN,55431,44.8611400,-93.3018640,9528868981,B
Verizon Wireless,01342,Verizon Wireless01342,2001 N Green River Rd,Evansville,IN,47715,37.9950330,-87.4919970,8124734484,B
Verizon Wireless,01344,Verizon Wireless01344,2340 Mcfarland Blvd E,Tuscaloosa,AL,35404,33.1889450,-87.5262130,2053669124,B
Verizon Wireless,01345,Verizon Wireless01345,1269 N National Rd,Columbus,IN,47201,39.2122680,-85.8791650,8123784028,B
Verizon Wireless,01352,Verizon Wireless01352,14949 Florence Trl Ste 300,Apple Valley,MN,55124,44.7325100,-93.2005540,9524311993,B
