Name,Latitude,Longitude,Address,City,State/ Province,Postal Code,Store Phone,ClusterAssigned,Tier
Home Depot1962,41.579205,-88.158624,3001 Plainfield Rd,Joliet,IL,60435,8155779854,105,B
Home Depot1984,40.132929,-88.2562,820 BLOOMINGTON RD,CHAMPAIGN,IL,61820,2173562629,105,B
Home Depot1989,41.633213,-87.928681,14053 SOUTH BELL ROAD,HOMER GLEN,IL,60491,7083015139,105,B
Home Depot2001,41.470929,-87.301243,2851 E US Rte 30,Hobart,IN,46342,2199422136,105,B
Home Depot2030,41.468196,-87.031189,2430 LAPORTE AVE,VALPARAISO,IN,46383,2195316687,105,B
Home Depot2036,41.595701,-87.489146,1624 E 165TH STREET,HAMMOND,IN,46320,2198445134,105,B
Verizon Wireless01126,41.602211,-87.844452,9264 W 159th St,Orland Park,IL,60462,7084038200,105,B
Verizon Wireless01250,40.143078,-88.259323,910 W Town Center Blvd,Champaign,IL,61822,2173550942,105,B
Verizon Wireless01273,41.579151,-88.164665,3330 Mall Loop Dr,Joliet,IL,60431,8154395100,105,B
Verizon Wireless01275,41.470702,-87.34056,401 W 81st Ave,Merrillville,IN,46410,2197368400,105,B
Wireless Zone30120,41.557232,-87.693563,3154 W 183RD ST,Homewood,IL,60430,7089573611,105,B
Wireless Zone30167,41.536772,-87.427645,845 N BRD ST,Griffith,IN,46319,2199245260,105,B
Home Depot1905,41.751124,-88.007581,2101 75th St,Darien,IL,60561,6302719600,106,B
Best Buy0316,41.752329,-88.010452,7401 Lemont Rd,Downers Grove,IL,60516,6306630171,106,A
Home Depot1942,41.753903,-88.034373,7200 Woodward Ave,Woodridge,IL,60517,6307951950,106,B
Home Depot1983,41.78303,-87.870081,140 COUNTRYSIDE PLAZA,COUNTRYSIDE,IL,60525,7083521550,106,B
Best Buy0324,41.783155,-87.868512,11 Countryside Plz,Countryside,IL,60525,7083525777,106,A
Home Depot1916,41.834216,-88.031874,2000 Butterfield Rd,Downers Grove,IL,60515,6307929600,106,B
Verizon Wireless01148,41.834381,-88.019602,1404 Butterfield Rd,Downers Grove,IL,60515,6309538052,106,B
Best Buy0301,41.836101,-88.019385,1432 Butterfield Rd,Downers Grove,IL,60515,6306209040,106,A
Home Depot1982,41.846604,-87.977228,17W734 22ND STREET,OAKBROOK TERRACE,IL,60181,6302611240,106,B
Verizon Wireless01141,41.847494,-87.901283,2201 S Wolf Rd,Hillside,IL,60162,7089472500,106,B
Home Depot1901,41.852766,-87.851057,700 Broadview Village Sq,Broadview,IL,60155,7088659900,106,B
Wireless Zone30138,41.860333,-87.969406,17W619 ROOSEVELT RD,Oakbrook Terrace,IL,60181,6306203155,106,B
TCC20411,41.882605,-87.939643,572 S YORK ST,Elmhurst,IL,60126,6308343770,106,B
Home Depot1919,41.907,-87.905291,37 W North Ave,Northlake,IL,60164,7084090222,106,B
Best Buy0322,41.9071887,-87.8501599,1334 Winston Ct,Melrose Park,IL,60160,7083432884,106,A
TCC20075,41.999499,-88.039194,1601 NERGE RD,Elk Grove Village,IL,60007,8473523121,106,B
Wireless Zone30126,42.003467,-88.003882,900 ARLINGTON HEIGHTS RD,Elk Grove Village,IL,60007,8479569620,106,B
TCC20191,42.02654,-88.045553,60 S MEACHAM RD,Schaumburg,IL,60193,8475249220,106,B
Verizon Wireless01259,42.039279,-88.04786,1249 E Higgins Rd,Schaumburg,IL,60173,8473306010,106,B
Home Depot1981,42.040028,-87.841305,8650 DEMPSTER STREET,NILES,IL,60714,8472987547,106,B
Wireless Zone30128,42.043172,-87.863323,2579 BALLARD RD,Des Plaines,IL,60016,8472975428,106,B
Best Buy0305,42.051655,-88.056781,900 E Golf Rd,Schaumburg,IL,60173,8478433515,106,A
Verizon Wireless01261,42.056297,-87.839027,9635 N Milwaukee Ave,Niles,IL,60714,8479671150,106,B
Home Depot1913,42.080766,-87.933531,350 E Kensington Rd,Mt Prospect,IL,60056,8473421800,106,B
Home Depot1987,42.103027,-87.823353,2850 PATRIOT BOULEVARD,GLENVIEW,IL,60025,8474005390,106,B
Best Buy0303,42.107698,-87.974919,615 E Palatine Rd,Arlington Heights,IL,60004,8475909849,106,A
Home Depot1927,42.139119,-88.024536,825 E Dundee Rd,Palatine,IL,60074,8477056801,106,B
Home Depot1926,42.152681,-87.843683,655 Lake Cook Rd,Deerfield,IL,60015,8475648601,106,B
Best Buy0302,42.034114,-87.759112,5425 Touhy Ave,Skokie,IL,60077,8479339170,107,A
Best Buy0311,41.755993,-87.74268,7600 S Cicero Ave,Burbank,IL,60459,7082290065,107,A
Best Buy0313,42.019211,-87.705785,2301 Howard St,Evanston,IL,60202,7085700450,107,A
Best Buy0319,41.954097,-87.807282,4100 N Harlem Ave # A,Norridge,IL,60634,7084530141,107,A
Best Buy0320,41.848268,-87.803727,2358 Harlem Ave,Riverside,IL,60546,7084472757,107,A
Best Buy0323,41.911106,-87.653443,1000 W North Ave # W,Chicago,IL,60622,3129884067,107,A
Best Buy0814,41.919912,-87.670042,2100 N Elston Ave,Chicago,IL,60614,7734860142,107,B
Home Depot1902,42.027291,-87.705257,2201 Oakton St,Evanston,IL,60202,8477339200,107,B
Home Depot1903,41.926442,-87.792855,2555 N Normandy Ave,Chicago,IL,60707,7737459900,107,B
Home Depot1907,42.024424,-87.801479,901 Civic Center Dr,Niles,IL,60714,8479673200,107,B
Home Depot1908,41.763075,-87.745483,7200 S CICERO AVE,Bedford Park,IL,60638,7087289200,107,B
Home Depot1911,41.822425,-87.743468,2803 S Cicero Ave,Cicero,IL,60804,7088639600,107,B
Home Depot1912,41.910798,-87.658677,1232 W North Ave,Chicago,IL,60622,7734869200,107,B
Home Depot1914,41.735289,-87.63229,200 W 87th St # 232,Chicago,IL,60620,7736021301,107,B
Home Depot1935,41.711059,-87.780557,300 Commons Dr,Chicago Ridge,IL,60415,7089524909,107,B
Home Depot1950,41.865372,-87.640682,1300 S Clinton St,Chicago,IL,60607,3128504836,107,B
Home Depot1955,41.720461,-87.722812,4060 W 95TH STREET,OAK LAWN,IL,60453,7084233126,107,B
Home Depot1961,41.928,-87.681764,2570 N ELSTON AVENUE,CHICAGO,IL,60647,7732894615,107,B
Home Depot1974,41.915462,-87.746018,1919 N CICERO AVE,CHICAGO,IL,60639,7732894615,107,B
Home Depot1976,41.930948,-87.64892,2665 N HALSTED STREET,CHICAGO,IL,60614,7734727740,107,B
Home Depot1980,41.944658,-87.712661,3500 N KIMBALL,CHICAGO,IL,60618,7734636306,107,B
Home Depot1986,41.81073,-87.683883,4555 S WESTERN BLVD,CHICAGO,IL,60609,7732474766,107,B
Verizon Wireless01123,41.73633,-87.626936,120 W 87th St,Chicago,IL,60620,7739949100,107,B
Verizon Wireless01125,41.891193,-87.624748,500 N Michigan Ave,Chicago,IL,60611,3124641390,107,B
Verizon Wireless01127,41.879074,-87.631828,209 S LaSalle St,Chicago,IL,60604,3126583900,107,B
Verizon Wireless01257,42.147964,-87.798374,235 Skokie Blvd,Northbrook,IL,60062,8472727770,107,B
Verizon Wireless01260,41.911312,-87.648899,810 W N Ave,Chicago,IL,60622,3123975800,107,B
Wireless Zone30122,42.071517,-87.748686,500 N SKOKIE BLVD,Wilmette,IL,60091,8472562470,107,B
Best Buy0200,40.83876,-73.31874,3124 E Jericho Tpke,E Northport,NY,11731,6314621256,108,A
Home Depot1202,40.842068,-73.311937,5025 Jericho Tpke,Commack,NY,11725,6314625300,108,B
Home Depot1272,40.858973,-73.418369,839 New York Ave,Huntington,NY,11743,6314249170,108,B
Home Depot1221,40.861907,-73.832543,1806 E Gunhill Rd,Bronx,NY,10469,7188629800,108,B
Home Depot0950,40.872799,-74.120464,103 Dayton Ave #179,Passaic,NJ,07055,9734712111,108,B
Home Depot0932,40.882911,-74.067641,99 St Rte 17 N,Lodi,NJ,07644,2012269929,108,B
Best Buy0468,40.887248,-74.213063,30 Andrews Dr,W Paterson,NJ,07424,9738129430,108,B
Verizon Wireless01565,40.89423,-74.23752,540-548 Us Highway 46,Totowa,NJ,07512,9732561020,108,B
Home Depot0922,40.898538,-74.240341,545 US Hwy 46,Totowa,NJ,07512,9738128390,108,B
Home Depot1245,40.899383,-73.792702,55 Weyman Ave,New Rochelle,NY,10805,9142357575,108,B
Best Buy0471,40.902234,-73.81922,555 E Sanford Blvd,Mt Vernon,NY,10550,9146644425,108,B
Home Depot0983,40.909411,-74.03041,450 HACKENSACK AVE,HACKENSACK,NJ,07601,2013363041,108,B
Verizon Wireless01239,40.913437,-74.042557,341 RTE 4 W,Paramus,NJ,07652,2013438507,108,B
Best Buy0887,40.915261,-74.060085,2400 Bergen Town Center,Paramus,NJ,07652,2015561321,108,B
Home Depot0959,40.932409,-74.140558,75 McLean Blvd,Paterson,NJ,07514,9733571305,108,B
Verizon Wireless01237,40.952961,-74.073723,469 Route 17 South,Paramus,NJ,07652,2012254000,108,B
Home Depot0904,40.956895,-74.074063,520 Rte 17 N,Paramus,NJ,07652,2012623344,108,B
Best Buy0344,40.966019,-74.075401,1 S St Rte 17 - Fashion Ctr Mall,Paramus,NJ,07652,2016525794,108,B
Home Depot1248,40.974249,-73.861714,601 South Sprain Rd,Yonkers,NY,10710,9149633003,108,B
Best Buy0374,40.981015,-73.827078,2458 Central Park Ave,Yonkers,NY,10710,9143374077,108,B
Home Depot0919,40.98816,-74.328228,106 Rte 23 N,Riverdale,NJ,07457,9732480585,108,B
Home Depot1212,40.990989,-73.671092,150 Midland Ave,Port Chester,NY,10573,9146909745,108,B
Best Buy0822,41.027039,-73.792232,299 N Central Ave,Hartsdale,NY,10530,9149460707,108,B
Verizon Wireless01444,41.05354,-73.53671,100 Greyrock Pl Space E115,Stamford,CT,06901,2033253282,108,B
Best Buy0455,41.0973,-73.9561,1240 Palisades Mall,W Nyack,NY,10994,8453583989,108,B
Home Depot1217,41.099072,-73.955248,2024 Palisades Center Dr,W Nyack,NY,10994,8453480566,108,B
Verizon Wireless01580,41.099942,-74.020955,212 W Rte 59,Nanuet,NY,10954,8456273530,108,B
Home Depot1261,41.100558,-74.019325,43 Hutton Ave,Nanuet,NY,10954,8456272038,108,B
Best Buy0886,41.103458,-73.43843,330 Connecticut Ave,Norwalk,CT,06854,2038574543,108,B
Verizon Wireless01451,41.105009,-73.548481,972 High Ridge Rd,Stamford,CT,06905,2039686116,108,B
Home Depot0963,41.106566,-74.160696,465 STATE HIGHWAY 17,MAHWAH,NJ,07495,2018189754,108,B
TCC19389,41.112039,-74.089615,14 COLLEGE RD,Monsey,NY,10952,8453521563,108,B
Best Buy1029,41.308303,-73.870326,3105 E Main St,Mohegan Lake,NY,10547,9145283807,109,B
Home Depot1284,41.318436,-74.150077,254 Larkin Drive,Monroe,NY,10950,8457814307,109,B
Home Depot1251,41.321003,-73.856271,3131 E Main St,Mohegan Lake,NY,10547,9145281539,109,B
Verizon Wireless01782,41.323296,-73.852921,1773 E Main St,Mohegan Lake,NY,10547,9145284800,109,B
Home Depot1271,41.41744,-73.629238,80 INDEPENDENCE WAY SE,BREWSTER,NY,10509,8452799669,109,B
Home Depot1242,41.45397,-74.37648,474 Rte 211 E,Middletown,NY,10940,8453439200,109,B
Best Buy0461,41.455774,-74.372996,1100 N Galleria Dr,Middletown,NY,10941,8456927553,109,B
Home Depot1250,41.56799,-74.088639,1220 Rte 300,Newburgh,NY,12550,8455616540,109,B
Home Depot1207,41.56887,-73.908502,1570 US Hwy 9,Wappingers Falls,NY,12590,8452989200,109,B
Best Buy0460,41.623797,-73.917679,2001 South Rd,Poughkeepsie,NY,12601,8452988077,109,B
Home Depot1266,41.727001,-73.93232,3470 North Rd,Poughkeepsie,NY,12601,8454850420,109,B
Home Depot1227,41.96275,-73.989944,1122 Ulster Ave,Kingston,NY,12401,8453364575,109,B
Best Buy0518,41.966827,-73.988962,1300 Ulster Ave,Kingston,NY,12401,8453364090,109,B
Best Buy0184,32.806289,-116.963152,149 FLETCHER PKWY,El Cajon,CA,92020,6194016705,110,A
Best Buy0188,32.65125,-117.095244,59 N BROADWAY,Chula Vista,CA,91910,6194201187,110,A
A Wireless0083,32.609097,-117.081375,1120 Broadway,Chula Vista,CA,91911,6196911010,110,B
A Wireless0084,32.646435,-116.965691,2260 Otay Lakes Rd,Chula Vista,CA,91915,6193974000,110,B
Best Buy0352,32.917907,-117.119131,9540 Mira Mesa Blvd,Mira Mesa,CA,92126,8588319003,110,B
Best Buy0438,32.769687,-117.152698,5151 MISSION CTR RD,San Diego,CA,92108,6195741076,110,B
Go Wireless0185,32.737966,-117.056065,"6348 College Grove Way, Suite #107",San Diego,CA,92115,,110,B
Home Depot0658,32.637544,-117.032376,725 Plaza Ct,Chula Vista,CA,91910,6194216200,110,B
Home Depot0659,32.743619,-117.035609,7530 Broadway,Lemon Grove,CA,91945,6195892999,110,B
Home Depot0669,32.986023,-117.075364,12185 Carmel Mountain Rd,San Diego,CA,92128,8585929600,110,B
Home Depot0671,32.586348,-117.091672,525 Saturn Blvd,San Diego,CA,92154,6195751900,110,B
Home Depot0673,32.841249,-116.984928,255 Town Center Pkwy,Santee,CA,92071,6192589600,110,B
Home Depot0674,32.753794,-117.212863,3555 Sports Arena Blvd,San Diego,CA,92110,6192249200,110,B
Home Depot0680,32.822042,-117.181955,4255 Genesee Ave,San Diego,CA,92117,8582778910,110,B
Home Depot1030,32.633172,-116.968905,1320 EASTLAKE PARKWAY,CHULA VISTA,CA,91915,6194210639,110,B
Home Depot1032,32.702254,-117.101177,355 MARKETPLACE AVENUE,SAN DIEGO,CA,92113,6192631533,110,B
Home Depot1034,32.576592,-117.036714,950 Dennery Rd,San Diego,CA,92154,6194288662,110,B
Home Depot1848,32.809054,-116.964513,298 Fletcher Pkwy,El Cajon,CA,92020,6194016610,110,B
Verizon Wireless00709,32.97953,-117.082261,11134 Rancho Carmel Dr Ste 101,San Diego,CA,92128,8586182100,110,B
Verizon Wireless00712,32.631229,-117.089188,591 H St Ste B,Chula Vista,CA,91910,6194099809,110,B
Verizon Wireless00713,32.651314,-117.094864,67 N Broadway Ste A,Chula Vista,CA,91910,6194094600,110,B
Verizon Wireless00722,32.980554,-117.249543,2689 Via De La Valle,Del Mar,CA,92014,8585239850,110,B
Verizon Wireless00723,32.819953,-116.962256,1571 North Magnolia Ave,El Cajon,CA,92020,6195967201,110,B
Verizon Wireless00803,32.779844,-117.009648,5500 Grossmont Center Dr,La Mesa,CA,91942,6196442900,110,B
Verizon Wireless01771,32.704076,-117.100886,4415 Imperial Ave Ste C,San Diego,CA,92113,6192621260,110,B
TCC20551,32.7486343,-117.1492386,1602 University Ave,San Diego,CA,92103,6192949012,110,B
Best Buy0105,34.10749,-117.537874,12260 Foothill Blvd,Rancho Cucamonga,CA,91739,9098035766,111,A
Best Buy0108,34.4712869,-117.351024,12133 Mall Blvd,Victorville,CA,92392,7602615741,111,A
Best Buy0110,33.914286,-117.464887,3900 Tyler St,Riverside,CA,92503,9513438960,111,A
Best Buy0131,34.0914688,-117.6916046,8960 Central Ave,Montclair,CA,91763,9096217156,111,A
Best Buy0150,34.066775,-117.267029,888 Harriman Pl,San Bernardino,CA,92408,9098854049,111,A
A Wireless0051,34.539322,-117.273239,15850 Apple Valley Road,Apple Valley,CA,92307,7608100630,111,B
A Wireless0052,34.52734,-117.219452,20262 Highway 18,Apple Valley,CA,92307,7609617575,111,B
A Wireless0062,34.884312,-117.012764,993 Armory Road,Barstow,CA,92311,7602522200,111,B
A Wireless0067,34.24362,-116.909055,40941 Big Bear Boulevard,Big Bear Lake,CA,92315,9098666165,111,B
A Wireless0082,34.032738,-117.689332,12159 Central Ave,Chino,CA,91710,9095908292,111,B
A Wireless0092,33.875988,-117.583832,750 S Lincoln Ave,Corona,CA,92882,9513711104,111,B
Best Buy0392,33.941517,-117.279705,2852 Canyon Springs Pkwy,Riverside Moreno Valley,CA,92507,9516539386,111,B
Best Buy0775,33.978338,-117.549824,12281 Limonite Ave,Mira Loma,CA,91752,9513600817,111,B
Best Buy0847,33.824798,-117.516828,2430 Tuscany,Corona,CA,92881,9518179983,111,B
Best Buy1018,34.114852,-117.836689,1307 East Gladstone Street,Glendora,CA,91740,9095927050,111,B
Go Wireless0178,35.629917,-117.669915,501 N. China Lake Blvd,Ridgecrest,CA,93555,,111,B
Home Depot0601,33.885131,-117.524614,490 N Mckinley St,Corona,CA,92879,9092789600,111,B
Home Depot0610,34.064979,-117.270313,695 E Hospitality Ln,San Bernardino,CA,92408,9098844055,111,B
Home Depot0616,33.942996,-117.262541,12255 Pigeon Pass Rd,Moreno Valley,CA,92557,9092427055,111,B
Home Depot0645,34.108443,-117.546843,11884 Foothill Blvd,Rancho Cucamonga,CA,91730,9099489200,111,B
Home Depot0665,34.472383,-117.333151,15150 Bear Valley Rd,Victorville,CA,92392,7609552999,111,B
Home Depot0683,34.133896,-117.306596,1055 W 21st St,San Bernardino,CA,92405,9098811851,111,B
Home Depot0687,34.090976,-117.670038,250 S Mountain Ave,Upland,CA,91786,9099494119,111,B
Home Depot1013,34.068327,-117.197836,1151 W LUGONIA AVE,REDLANDS,CA,92374,9097480505,111,B
Home Depot1083,34.133538,-117.62961,1401 E 19TH ST,UPLAND,CA,91784,9099822311,111,B
Home Depot1084,33.977973,-117.556578,6140 HAMNER AVENUE,MIRA LOMA,CA,91752,9517270324,111,B
Home Depot1087,33.889677,-117.227444,15975 PERRIS BLVD,MORENO VALLEY,CA,92551,9094855400,111,B
Home Depot1089,35.630855,-117.671023,575 N CHINA LAKE,RIDGECREST,CA,93555,7603754614,111,B
Home Depot1844,34.563973,-117.349896,15655 ROY ROGER DRIVE,VICTORVILLE,CA,92394,7602411175,111,B
Home Depot1857,34.054811,-117.43732,16783 Santa Ana Ave,Fontana,CA,92337,9093572337,111,B
Verizon Wireless00776,34.069962,-117.438225,16771 Valley Blvd,Fontana,CA,92335,9094271800,111,B
Verizon Wireless00826,34.074055,-117.558411,961 N Milliken Ave Ste 101,Ontario,CA,91764,9094817897,111,B
Verizon Wireless00879,34.107159,-117.570847,10740 Foothill Blvd,Rancho Cucamonga,CA,91730,9099482427,111,B
Best Buy0146,39.023226,-77.422602,45575 Dulles Eastern Plz #188,Sterling,VA,20165,7034302150,112,A
Best Buy0288,39.114213,-77.186139,15750 Shady Grove Rd,Gaithersburg,MD,20877,3019908839,112,A
Best Buy0293,39.06973,-77.130728,1200 Rockville Pike,Rockville,MD,20852,3019841479,112,A
Best Buy0297,38.961627,-77.356805,1861 Fountain Dr,Reston,VA,20190,7037873760,112,A
Best Buy0397,38.924526,-77.239075,8449 LEESBURG PIKE,VIENNA,VA,22182,7037489814,112,B
Best Buy0427,39.397191,-77.416083,7300 Guilford Dr,Frederick,MD,21704,3016626130,112,B
Best Buy0819,39.199956,-77.251713,20914 Frederick Rd,Germantown,MD,20876,2406861221,112,B
Best Buy1022,39.097549,-77.523732,600 Potomac Station Dr,Leesburg,VA,20176,7036694100,112,B
Best Buy1086,39.16421,-78.16511,601 E Jubal Early Dr,Winchester,VA,22601,,112,B
Home Depot2509,39.026678,-77.144736,7111 Westlake Ter,Bethesda,MD,20817,3016343726,112,B
Home Depot2511,39.41903,-77.453467,51 MCCAIN DRIVE,FREDERICK,MD,21702,3016442840,112,B
Home Depot2550,39.115145,-77.186852,15740 Shady Grove Rd,Gaithersburg,MD,20877,3013304900,112,B
Home Depot2559,39.381934,-77.40018,5517 Urbana Pike,Frederick,MD,21704,3016200571,112,B
Home Depot2560,39.201667,-77.245541,21010 Frederick Rd,Germantown,MD,20876,3015157944,112,B
Home Depot2567,39.655395,-77.748714,17810 Garland Groh Blvd,Hagerstown,MD,21740,3017912886,112,B
Verizon Wireless01525,39.060707,-77.124031,1701 Rockville Pike,Rockville,MD,20852,3017704411,112,B
Verizon Wireless01526,39.201216,-77.245547,21040 Frederick Rd,Germantown,MD,20876,3015152300,112,B
Verizon Wireless01527,39.14932,-77.20828,472 N Frederick Ave,Gaithersburg,MD,20877,3012129800,112,B
Verizon Wireless01531,39.035664,-77.424889,21100 Dulles Town Cir,Dulles,VA,20166,7034061470,112,B
Verizon Wireless01532,38.965546,-77.355368,11830 Spectrum Ctr,Reston,VA,20190,7034372600,112,B
Verizon Wireless01534,38.916389,-77.235291,2059 Chain Bridge Rd,Vienna,VA,22182,7038470077,112,B
Cell of Knoxville10638,39.115083,-77.5712,110 DRYMILL RD,Leesburg,VA,20175,7037776816,112,B
Cell of Knoxville10645,38.894095,-77.275244,537 MAPLE AV,Vienna,VA,22180,7032559301,112,B
Cell of Knoxville10652,38.907914,-77.257225,427 MAPLE AVE,Vienna,VA,22180,7032559302,112,B
Cell of Knoxville10671,38.94993,-77.262137,10508 LEESBURG PKE,Vienna,VA,22182,7037595833,112,B
Cell of Knoxville10686,38.89117,-77.183641,110 N WEST ST,Falls Church,VA,22046,7035382850,112,B
Cell of Knoxville10691,38.904575,-77.202767,7451 PATTERSON RD,Falls Church,VA,22043,7038831711,112,B
Cell of Knoxville10693,38.888709,-77.242791,8616 PARK ST,Vienna,VA,22180,7038768921,112,B
Cell of Knoxville10696,38.910952,-77.222408,1931 OLD GALLOWS RD,Vienna,VA,22182,7038831713,112,B
Cell of Knoxville10697,38.89827,-77.224847,2242 GALLOWS RD,Dunn Loring,VA,22027,7038768927,112,B
Cell of Knoxville10702,38.937635,-77.17512,1357 CHAIN BRIDGE RD,Mclean,VA,22101,7038831710,112,B
Cell of Knoxville10716,38.897133,-77.107389,3901 LEE HWY,Arlington,VA,22207,7032434735,112,B
Cell of Knoxville10723,38.896511,-77.13407,5267 LEE HWY,Arlington,VA,22207,7035382857,112,B
Cell of Knoxville10740,38.895141,-77.091029,2525 N LEE HWY,Arlington,VA,22201,7032434733,112,B
Cell of Knoxville10781,39.100323,-77.566484,1910 ELKINS ST,Alexandria,VA,22308,7037994707,112,B
TCC20294,39.077679,-77.14041,785 ROCKVILLE PIKE,Rockville,MD,20852,3014248087,112,B
Best Buy0177,33.3197417,-111.975327,5051 E RAY RD,Phoenix,AZ,85044,4807839001,113,A
Best Buy0254,33.392023,-111.694793,6315 E Southern Ave,Mesa,AZ,85206,4808071900,113,A
A Wireless0028,33.305668,-111.896512,3111 West Chandler Boulevard 1110,Chandler,AZ,85226,4808994701,113,B
A Wireless0030,33.336571,-111.757072,754 S. Val Vista,Gilbert,AZ,85296,4806333144,113,B
A Wireless0033,33.377625,-112.173146,5240 West Baseline Road,Laveen,AZ,85339,6022372655,113,B
A Wireless0034,33.393838,-111.689811,6555 E Southern Ave D20,Mesa,AZ,85206,4803967349,113,B
A Wireless0036,33.384707,-111.966953,5000 Arizona Mills Circle,Tempe,AZ,85282,4808205830,113,B
A Wireless0037,33.384707,-111.966953,5000 Arizona Mills Circle 350,Tempe,AZ,85282,4807303401,113,B
Best Buy0869,33.298686,-111.896498,3100 W FRYE RD,Chandler,AZ,85226,4807921680,113,B
Best Buy0870,33.626363,-111.893294,15449 N Hayden Rd,Scottsdale,AZ,85260,4805566707,113,B
Best Buy1002,33.430763,-111.901561,1900 E RIO SALADO PKWY,TEMPE,AZ,85281,4803037251,113,B
Go Wireless0063,33.46577,-111.68246,2733 N. Power Rd. #107,Mesa,AZ,85215,,113,B
Go Wireless0066,33.57879,-111.88689,"10190 No. 90th St., #105",Scottsdale,AZ,85258,,113,B
Go Wireless0159,33.305596,-111.898818,3305 W. Chandler Blvd #3,Chandler,AZ,85226,,113,B
Go Wireless0176,33.070721,-112.044911,"20987 North John Wayne Parkway, B105",Maricopa,AZ,85139,,113,B
Home Depot0404,33.388664,-111.613765,1545 S CRISMON RD,MESA,AZ,85208,4803801821,113,B
Home Depot0406,33.451893,-111.685919,6708 E MCKELLIPS RD,MESA,AZ,85215,4808302463,113,B
Home Depot0408,32.881422,-111.721077,1546 E FLORENCE BLVD,CASA GRANDE,AZ,85222,5208361028,113,B
Home Depot0415,33.281855,-111.686885,7400 S POWER ROAD,QUEEN CREEK,AZ,85242,4809886810,113,B
Home Depot0417,33.245333,-111.839722,4141 S Arizona Ave,Chandler,AZ,85248,4808027117,113,B
Home Depot0420,33.576415,-111.887434,9890 N 90TH STREET,SCOTTSDALE,AZ,85258,4807679294,113,B
Home Depot0447,33.379364,-112.172482,5230 W Baseline Rd,Laveen,AZ,85339,6026058690,113,B
Home Depot0456,33.384891,-111.683379,6838 E Superstition Springs Blvd,Mesa,AZ,85208,4809816405,113,B
Home Depot0457,33.538572,-111.874866,9170 E Indian Bend Rd,Scottsdale,AZ,85250,4809518211,113,B
Home Depot0458,33.334565,-111.951534,725 W Warner Rd,Tempe,AZ,85284,4804969700,113,B
Home Depot0469,33.383315,-111.841505,1740 S Country Club Dr,Mesa,AZ,85210,4806449111,113,B
Home Depot0470,33.304278,-111.861127,1155 W Chandler Blvd,Chandler,AZ,85224,4808995013,113,B
Home Depot0471,33.348336,-111.755595,745 S Val Vista Dr,Gilbert,AZ,85296,4804971466,113,B
Home Depot0472,33.625138,-111.896248,15499 N Hayden Rd,Scottsdale,AZ,85260,4803489723,113,B
Home Depot0473,33.407743,-111.753736,425 S Val Vista Dr,Mesa,AZ,85204,4803960227,113,B
Home Depot0476,33.313511,-111.970246,650 N 54th St Ste A,Chandler,AZ,85226,4807533320,113,B
Home Depot0489,33.379348,-111.959824,1330 W Baseline Rd,Tempe,AZ,85283,4807756404,113,B
Verizon Wireless00849,33.387253,-111.856323,1425 S Alma School Rd Ste 102,Mesa,AZ,85210,4804644812,113,B
Verizon Wireless00958,33.381107,-111.753815,1935 S Val Vista Dr,Mesa,AZ,85204,4808923300,113,B
Best Buy0209,39.866558,-105.053314,9369 Sheridan Blvd,Westminister,CO,80031,3034264434,114,A
Best Buy0225,40.530715,-105.075481,4040 S College Ave,Ft Collins,CO,80525,9702256003,114,A
Best Buy0693,40.417923,-104.989905,6075 Sky Pond Dr,Loveland,CO,80537,9702030601,114,B
Best Buy1031,40.016809,-105.252409,1740 30th St,Boulder,CO,80301,3039382889,114,B
Best Buy1079,40.15467,-105.09621,210 Ken Pratt Blvd,Longmont,CO,80501,3034855939,114,B
Home Depot1502,39.792339,-105.082334,5215 Wadsworth Byp,Arvada,CO,80002,3034564000,114,B
Home Depot1503,39.88027,-104.985839,10003 Grant St,Denver,CO,80229,3032558000,114,B
Home Depot1506,39.961412,-105.169465,1200 W Dillon Rd,Louisville,CO,80027,3036619600,114,B
Home Depot1512,40.524803,-105.069704,4502 J F Kennedy Pkwy,Ft Collins,CO,80525,9702060774,114,B
Home Depot1515,40.391071,-104.735051,2815 35th Ave,Greeley,CO,80634,9705060662,114,B
Home Depot1517,39.856378,-105.081606,7125 W 88th Ave,Broomfield,CO,80021,3034202498,114,B
Home Depot1521,40.159419,-105.130647,393 S Hover Rd,Longmont,CO,80501,7204940319,114,B
Home Depot1524,39.916336,-105.057377,12169 Sheridan Blvd,Broomfield,CO,80020,3034100861,114,B
Home Depot1529,40.40464,-105.06113,1100 NICKEL DRIVE,LOVELAND,CO,80537,9704619406,114,B
Home Depot1544,40.582426,-105.055529,1251 E MAGNOLIA STREET,FORT COLLINS,CO,80524,9702241239,114,B
Home Depot1545,40.625143,-103.227052,1614 W MAIN STREET,STERLING,CO,80751,9705221599,114,B
Home Depot1546,40.002702,-105.255933,1600 29TH STREET,BOULDER,CO,80303,3034494221,114,B
Home Depot1547,39.951421,-104.787311,2440 BUCKLEY ROAD,BRIGHTON,CO,80601,3036551686,114,B
Home Depot1548,39.994966,-104.97374,16420 WASHINGTON STREET,THORNTON,CO,80602,3034503274,114,B
Home Depot1552,40.112484,-104.936644,10858 Jake Jabs Blvd,Firestone,CO,80504,3036781100,114,B
Verizon Wireless00695,39.913456,-105.046761,4680 W 120th Ave Ste 400,Westminster,CO,80020,3034390557,114,B
